Date,Year,Day,Hour_Min,Sev Temp 1,Sev Temp 2,Sev Temp 3,Sev Temp 4,Sev Temp 5,Sev Temp 6,Sev PA 1,Sev PA 2,Sev PA 3,Sev PA 4,Sev PA 5,Sev PA 6,Sev Calc. VWC 1,Sev Calc. VWC 2,Sev Calc. VWC 3,Sev Calc. VWC 4,Sev Calc. VWC 5,Sev Calc. VWC 6
27-Jul-2010 13:00,2010,208,1300,7.83,6.39,8.09,8.68,8.26,10.66,25.42,30.62,34.62,25.56,22.39,35.32,21.26,31.52,41.00,21.50,16.34,42.80
27-Jul-2010 13:30,2010,208,1330,7.94,6.47,8.16,8.76,8.44,10.68,25.41,30.61,34.61,25.55,22.38,35.31,21.26,31.52,40.94,21.50,16.28,42.74
27-Jul-2010 14:00,2010,208,1400,8.03,6.53,8.29,8.83,8.61,10.79,25.40,30.60,34.60,25.55,22.38,35.30,21.20,31.46,40.94,21.50,16.28,42.74
27-Jul-2010 14:30,2010,208,1430,8.13,6.59,8.44,8.92,8.77,10.89,25.39,30.59,34.59,25.54,22.37,35.29,21.20,31.46,40.88,21.44,16.28,42.68
27-Jul-2010 15:00,2010,208,1500,8.22,6.67,8.60,9.01,8.94,11.07,25.38,30.58,34.58,25.54,22.36,35.27,21.20,31.40,40.88,21.44,16.28,42.62
27-Jul-2010 15:30,2010,208,1530,8.32,6.75,8.78,9.11,9.13,11.19,25.36,30.56,34.57,25.53,22.36,35.26,21.14,31.40,40.88,21.44,16.28,42.62
27-Jul-2010 16:00,2010,208,1600,8.47,6.85,8.89,9.22,9.33,11.20,25.35,30.55,34.56,25.53,22.35,35.24,21.14,31.40,40.82,21.44,16.28,42.56
27-Jul-2010 16:30,2010,208,1630,8.70,6.95,9.00,9.37,9.51,11.17,25.33,30.54,34.55,25.52,22.34,35.23,21.08,31.34,40.82,21.44,16.22,42.50
27-Jul-2010 17:00,2010,208,1700,8.97,7.05,9.08,9.51,9.63,11.11,25.32,30.52,34.54,25.51,22.33,35.21,21.08,31.28,40.76,21.44,16.22,42.50
27-Jul-2010 17:30,2010,208,1730,9.13,7.11,9.02,9.56,9.65,10.94,25.31,30.50,34.54,25.51,22.32,35.20,21.08,31.28,40.76,21.38,16.22,42.44
27-Jul-2010 18:00,2010,208,1800,9.16,7.15,8.91,9.59,9.64,10.89,25.31,30.49,34.53,25.51,22.31,35.20,21.08,31.22,40.76,21.38,16.22,42.44
27-Jul-2010 18:30,2010,208,1830,9.19,7.19,8.91,9.59,9.68,11.02,25.30,30.48,34.53,25.50,22.31,35.19,21.02,31.22,40.76,21.38,16.22,42.44
27-Jul-2010 19:00,2010,208,1900,9.28,7.21,8.96,9.61,9.74,11.16,25.29,30.47,34.52,25.50,22.31,35.18,21.02,31.22,40.70,21.38,16.16,42.44
27-Jul-2010 19:30,2010,208,1930,9.39,7.25,8.98,9.63,9.77,11.02,25.28,30.46,34.51,25.49,22.30,35.17,21.02,31.16,40.70,21.38,16.16,42.38
27-Jul-2010 20:00,2010,208,2000,9.41,7.26,8.86,9.59,9.74,10.76,25.27,30.45,34.50,25.48,22.30,35.16,20.96,31.16,40.70,21.38,16.16,42.38
27-Jul-2010 20:30,2010,208,2030,9.40,7.28,8.74,9.55,9.69,10.73,25.26,30.44,34.50,25.48,22.29,35.16,20.96,31.10,40.64,21.38,16.16,42.32
27-Jul-2010 21:00,2010,208,2100,9.41,7.27,8.67,9.52,9.65,10.70,25.25,30.43,34.49,25.47,22.29,35.15,20.96,31.10,40.64,21.32,16.16,42.32
27-Jul-2010 21:30,2010,208,2130,9.38,7.25,8.57,9.45,9.59,10.54,25.25,30.42,34.48,25.47,22.29,35.14,20.96,31.10,40.64,21.32,16.16,42.32
27-Jul-2010 22:00,2010,208,2200,9.33,7.21,8.41,9.39,9.51,10.34,25.24,30.41,34.48,25.46,22.28,35.14,20.96,31.04,40.64,21.32,16.16,42.32
27-Jul-2010 22:30,2010,208,2230,9.25,7.18,8.21,9.33,9.42,10.08,25.24,30.40,34.48,25.46,22.28,35.13,20.96,31.04,40.64,21.32,16.16,42.26
27-Jul-2010 23:00,2010,208,2300,9.15,7.12,7.97,9.23,9.32,9.80,25.24,30.39,34.47,25.46,22.28,35.13,20.96,31.04,40.58,21.32,16.16,42.26
27-Jul-2010 23:30,2010,208,2330,9.04,7.07,7.75,9.14,9.17,9.58,25.24,30.39,34.47,25.45,22.27,35.13,20.96,31.04,40.58,21.32,16.16,42.26
28-Jul-2010 00:00,2010,208,2400,8.92,7.01,7.55,9.04,8.98,9.38,25.24,30.38,34.47,25.45,22.27,35.13,20.96,30.98,40.58,21.32,16.16,42.26
28-Jul-2010 00:30,2010,209,30,8.79,6.94,7.37,8.94,8.78,9.17,25.24,30.38,34.47,25.45,22.27,35.13,20.96,30.98,40.58,21.32,16.16,42.26
28-Jul-2010 01:00,2010,209,100,8.66,6.88,7.20,8.85,8.58,8.98,25.24,30.37,34.47,25.45,22.27,35.13,20.96,30.98,40.58,21.32,16.16,42.26
28-Jul-2010 01:30,2010,209,130,8.53,6.81,7.04,8.76,8.37,8.79,25.24,30.37,34.46,25.44,22.27,35.13,20.90,30.98,40.58,21.32,16.16,42.26
28-Jul-2010 02:00,2010,209,200,8.40,6.73,6.88,8.66,8.16,8.62,25.24,30.36,34.46,25.44,22.27,35.13,20.90,30.98,40.58,21.26,16.16,42.26
28-Jul-2010 02:30,2010,209,230,8.26,6.65,6.73,8.56,7.95,8.42,25.24,30.36,34.46,25.43,22.27,35.13,20.90,30.92,40.58,21.26,16.16,42.26
28-Jul-2010 03:00,2010,209,300,8.14,6.58,6.59,8.47,7.75,8.22,25.24,30.35,34.46,25.43,22.27,35.13,20.90,30.92,40.58,21.26,16.16,42.26
28-Jul-2010 03:30,2010,209,330,8.01,6.51,6.43,8.38,7.57,8.02,25.24,30.35,34.46,25.43,22.27,35.13,20.96,30.92,40.58,21.26,16.16,42.26
28-Jul-2010 04:00,2010,209,400,7.88,6.45,6.30,8.28,7.38,7.87,25.24,30.34,34.46,25.43,22.27,35.13,20.96,30.92,40.58,21.26,16.16,42.26
28-Jul-2010 04:30,2010,209,430,7.75,6.37,6.17,8.17,7.22,7.73,25.24,30.34,34.46,25.43,22.27,35.13,20.96,30.92,40.58,21.26,16.16,42.26
28-Jul-2010 05:00,2010,209,500,7.62,6.30,6.06,8.08,7.04,7.59,25.24,30.34,34.46,25.42,22.28,35.13,20.96,30.92,40.58,21.26,16.16,42.26
28-Jul-2010 05:30,2010,209,530,7.50,6.24,5.98,7.99,6.88,7.53,25.24,30.33,34.46,25.42,22.28,35.13,20.96,30.92,40.58,21.26,16.16,42.26
28-Jul-2010 06:00,2010,209,600,7.38,6.18,5.88,7.90,6.75,7.49,25.24,30.33,34.46,25.42,22.28,35.13,20.96,30.92,40.58,21.26,16.16,42.26
28-Jul-2010 06:30,2010,209,630,7.27,6.12,5.85,7.84,6.64,7.57,25.24,30.33,34.45,25.42,22.28,35.13,20.96,30.92,40.58,21.26,16.16,42.26
28-Jul-2010 07:00,2010,209,700,7.20,6.09,5.90,7.79,6.57,7.71,25.24,30.33,34.45,25.42,22.28,35.13,20.96,30.86,40.58,21.26,16.16,42.26
28-Jul-2010 07:30,2010,209,730,7.13,6.05,6.00,7.76,6.54,7.91,25.24,30.32,34.45,25.42,22.29,35.12,20.96,30.86,40.52,21.26,16.16,42.26
28-Jul-2010 08:00,2010,209,800,7.09,6.03,6.14,7.75,6.55,8.15,25.24,30.32,34.45,25.42,22.29,35.11,20.96,30.86,40.52,21.26,16.16,42.20
28-Jul-2010 08:30,2010,209,830,7.08,6.04,6.32,7.76,6.63,8.46,25.24,30.31,34.44,25.42,22.29,35.10,20.96,30.86,40.52,21.26,16.16,42.20
28-Jul-2010 09:00,2010,209,900,7.12,6.05,6.53,7.79,6.74,8.74,25.23,30.31,34.44,25.42,22.29,35.09,20.90,30.86,40.52,21.26,16.16,42.20
28-Jul-2010 09:30,2010,209,930,7.15,6.07,6.70,7.83,6.89,8.85,25.23,30.30,34.43,25.42,22.29,35.09,20.90,30.86,40.52,21.26,16.16,42.14
28-Jul-2010 10:00,2010,209,1000,7.19,6.10,6.83,7.88,7.03,9.04,25.22,30.30,34.43,25.42,22.29,35.08,20.90,30.80,40.52,21.26,16.16,42.14
28-Jul-2010 10:30,2010,209,1030,7.27,6.14,6.99,7.93,7.19,9.30,25.22,30.29,34.42,25.41,22.29,35.07,20.90,30.80,40.46,21.26,16.16,42.14
28-Jul-2010 11:00,2010,209,1100,7.35,6.19,7.16,8.00,7.37,9.44,25.21,30.29,34.42,25.41,22.28,35.05,20.90,30.80,40.46,21.26,16.16,42.08
28-Jul-2010 11:30,2010,209,1130,7.43,6.23,7.27,8.06,7.56,9.44,25.20,30.28,34.41,25.41,22.28,35.04,20.90,30.80,40.46,21.26,16.16,42.08
28-Jul-2010 12:00,2010,209,1200,7.49,6.27,7.36,8.10,7.74,9.53,25.20,30.27,34.41,25.41,22.28,35.04,20.84,30.74,40.46,21.20,16.16,42.02
28-Jul-2010 12:30,2010,209,1230,7.54,6.32,7.51,8.15,7.92,9.77,25.19,30.27,34.40,25.40,22.27,35.03,20.84,30.74,40.40,21.20,16.16,42.02
28-Jul-2010 13:00,2010,209,1300,7.64,6.38,7.73,8.22,8.11,10.08,25.18,30.26,34.39,25.40,22.27,35.02,20.84,30.74,40.40,21.20,16.16,41.96
28-Jul-2010 13:30,2010,209,1330,7.73,6.44,7.98,8.32,8.34,10.31,25.17,30.25,34.38,25.40,22.27,35.01,20.84,30.74,40.40,21.20,16.10,41.96
28-Jul-2010 14:00,2010,209,1400,7.84,6.52,8.19,8.42,8.56,10.51,25.16,30.24,34.38,25.39,22.26,34.99,20.78,30.68,40.34,21.20,16.10,41.90
28-Jul-2010 14:30,2010,209,1430,7.96,6.59,8.38,8.55,8.77,10.69,25.15,30.24,34.37,25.39,22.25,34.98,20.78,30.68,40.34,21.20,16.10,41.90
28-Jul-2010 15:00,2010,209,1500,8.12,6.68,8.55,8.66,8.97,10.79,25.14,30.23,34.36,25.39,22.25,34.97,20.78,30.68,40.34,21.20,16.10,41.84
28-Jul-2010 15:30,2010,209,1530,8.25,6.77,8.67,8.78,9.15,10.85,25.13,30.22,34.35,25.38,22.24,34.96,20.72,30.68,40.28,21.20,16.10,41.84
28-Jul-2010 16:00,2010,209,1600,8.42,6.85,8.78,8.89,9.31,10.91,25.11,30.21,34.34,25.38,22.23,34.95,20.72,30.62,40.28,21.20,16.10,41.78
28-Jul-2010 16:30,2010,209,1630,8.58,6.93,8.86,8.98,9.45,10.88,25.10,30.20,34.33,25.37,22.22,34.94,20.72,30.62,40.28,21.14,16.04,41.78
28-Jul-2010 17:00,2010,209,1700,8.71,6.98,8.80,9.04,9.54,10.74,25.17,30.22,34.34,25.42,22.24,34.98,20.84,30.68,40.28,21.26,16.10,41.90
28-Jul-2010 17:30,2010,209,1730,8.91,7.06,8.68,9.05,9.60,10.74,25.43,30.47,34.45,25.55,22.48,35.13,21.26,31.22,40.52,21.50,16.46,42.26
28-Jul-2010 18:00,2010,209,1800,9.15,7.18,8.64,9.05,9.65,10.63,25.57,30.64,34.55,25.65,22.67,35.25,21.50,31.58,40.82,21.68,16.76,42.56
28-Jul-2010 18:30,2010,209,1830,9.26,7.26,8.58,9.04,9.66,10.47,25.60,30.71,34.59,25.68,22.74,35.30,21.56,31.70,40.88,21.74,16.88,42.74
28-Jul-2010 19:00,2010,209,1900,9.28,7.28,8.49,9.02,9.62,10.35,25.62,30.73,34.60,25.70,22.75,35.33,21.62,31.76,40.94,21.74,16.88,42.80
28-Jul-2010 19:30,2010,209,1930,9.26,7.28,8.40,8.99,9.57,10.24,25.62,30.74,34.61,25.71,22.75,35.34,21.62,31.82,40.94,21.74,16.88,42.80
28-Jul-2010 20:00,2010,209,2000,9.22,7.25,8.32,8.97,9.50,10.13,25.63,30.75,34.61,25.72,22.74,35.34,21.62,31.82,40.94,21.80,16.82,42.80
28-Jul-2010 20:30,2010,209,2030,9.17,7.22,8.22,8.93,9.42,10.02,25.63,30.76,34.62,25.72,22.73,35.34,21.62,31.82,40.94,21.80,16.82,42.80
28-Jul-2010 21:00,2010,209,2100,9.13,7.19,8.14,8.90,9.33,9.94,25.64,30.76,34.62,25.72,22.72,35.34,21.62,31.82,41.00,21.80,16.82,42.80
28-Jul-2010 21:30,2010,209,2130,9.08,7.16,8.06,8.87,9.24,9.83,25.64,30.77,34.62,25.72,22.71,35.34,21.62,31.82,41.00,21.80,16.82,42.80
28-Jul-2010 22:00,2010,209,2200,9.02,7.12,7.96,8.83,9.15,9.69,25.64,30.77,34.63,25.73,22.70,35.34,21.62,31.88,41.00,21.80,16.76,42.80
28-Jul-2010 22:30,2010,209,2230,8.96,7.09,7.84,8.79,9.05,9.53,25.64,30.77,34.63,25.73,22.69,35.34,21.62,31.88,41.00,21.80,16.76,42.80
28-Jul-2010 23:00,2010,209,2300,8.89,7.05,7.71,8.73,8.94,9.37,25.65,30.77,34.63,25.73,22.69,35.34,21.68,31.88,41.00,21.80,16.76,42.80
28-Jul-2010 23:30,2010,209,2330,8.82,7.00,7.58,8.68,8.82,9.23,25.65,30.78,34.63,25.73,22.68,35.34,21.68,31.88,41.00,21.80,16.76,42.86
29-Jul-2010 00:00,2010,209,2400,8.73,6.97,7.44,8.62,8.70,9.07,25.65,30.78,34.64,25.73,22.68,35.34,21.68,31.88,41.00,21.80,16.76,42.86
29-Jul-2010 00:30,2010,210,30,8.64,6.93,7.30,8.57,8.56,8.91,25.65,30.78,34.64,25.73,22.67,35.35,21.68,31.88,41.00,21.80,16.76,42.86
29-Jul-2010 01:00,2010,210,100,8.55,6.86,7.16,8.50,8.42,8.75,25.65,30.78,34.64,25.73,22.67,35.35,21.68,31.88,41.00,21.80,16.76,42.86
29-Jul-2010 01:30,2010,210,130,8.45,6.81,7.02,8.44,8.27,8.60,25.65,30.78,34.64,25.73,22.66,35.35,21.68,31.88,41.00,21.80,16.70,42.86
29-Jul-2010 02:00,2010,210,200,8.36,6.75,6.89,8.37,8.12,8.45,25.65,30.78,34.64,25.74,22.66,35.35,21.68,31.88,41.06,21.80,16.70,42.86
29-Jul-2010 02:30,2010,210,230,8.26,6.69,6.76,8.29,7.97,8.30,25.66,30.78,34.65,25.74,22.66,35.35,21.68,31.88,41.06,21.80,16.70,42.86
29-Jul-2010 03:00,2010,210,300,8.15,6.61,6.65,8.21,7.84,8.17,25.66,30.79,34.65,25.74,22.66,35.35,21.68,31.88,41.06,21.80,16.70,42.86
29-Jul-2010 03:30,2010,210,330,8.05,6.56,6.54,8.15,7.68,8.06,25.66,30.79,34.65,25.74,22.66,35.35,21.68,31.88,41.06,21.80,16.70,42.86
29-Jul-2010 04:00,2010,210,400,7.96,6.53,6.43,8.10,7.56,7.98,25.66,30.79,34.65,25.74,22.65,35.35,21.68,31.88,41.06,21.80,16.70,42.86
29-Jul-2010 04:30,2010,210,430,7.87,6.48,6.35,8.03,7.43,7.92,25.67,30.79,34.65,25.75,22.65,35.35,21.68,31.88,41.06,21.80,16.70,42.86
29-Jul-2010 05:00,2010,210,500,7.78,6.41,6.30,7.97,7.33,7.89,25.67,30.79,34.65,25.75,22.65,35.35,21.68,31.94,41.06,21.86,16.70,42.86
29-Jul-2010 05:30,2010,210,530,7.71,6.37,6.25,7.91,7.25,7.85,25.67,30.80,34.65,25.76,22.65,35.36,21.68,31.94,41.06,21.86,16.70,42.86
29-Jul-2010 06:00,2010,210,600,7.63,6.35,6.21,7.87,7.15,7.83,25.68,30.80,34.66,25.76,22.65,35.36,21.68,31.94,41.06,21.86,16.70,42.86
29-Jul-2010 06:30,2010,210,630,7.57,6.31,6.19,7.83,7.07,7.83,25.69,30.81,34.66,25.77,22.66,35.36,21.74,31.94,41.06,21.86,16.70,42.86
29-Jul-2010 07:00,2010,210,700,7.52,6.26,6.21,7.80,7.03,7.85,25.70,30.82,34.67,25.78,22.67,35.37,21.74,32.00,41.06,21.92,16.76,42.92
29-Jul-2010 07:30,2010,210,730,7.48,6.23,6.23,7.77,7.01,7.92,25.72,30.84,34.68,25.79,22.69,35.39,21.80,32.00,41.12,21.92,16.76,42.92
29-Jul-2010 08:00,2010,210,800,7.46,6.23,6.30,7.76,7.00,8.07,25.73,30.85,34.68,25.80,22.71,35.39,21.80,32.06,41.12,21.92,16.82,42.98
29-Jul-2010 08:30,2010,210,830,7.45,6.23,6.42,7.76,7.05,8.26,25.73,30.86,34.69,25.80,22.72,35.40,21.80,32.06,41.12,21.92,16.82,42.98
29-Jul-2010 09:00,2010,210,900,7.45,6.23,6.57,7.78,7.11,8.46,25.73,30.87,34.69,25.80,22.73,35.40,21.80,32.06,41.12,21.92,16.82,42.98
29-Jul-2010 09:30,2010,210,930,7.47,6.25,6.75,7.82,7.22,8.76,25.73,30.87,34.69,25.80,22.73,35.39,21.80,32.06,41.18,21.92,16.82,42.98
29-Jul-2010 10:00,2010,210,1000,7.53,6.28,6.98,7.88,7.37,9.07,25.73,30.87,34.69,25.80,22.72,35.39,21.80,32.06,41.18,21.92,16.82,42.98
29-Jul-2010 10:30,2010,210,1030,7.60,6.31,7.18,7.95,7.56,9.19,25.73,30.88,34.69,25.80,22.72,35.39,21.80,32.12,41.12,21.92,16.82,42.92
29-Jul-2010 11:00,2010,210,1100,7.68,6.35,7.32,8.00,7.73,9.26,25.73,30.88,34.69,25.80,22.72,35.38,21.80,32.12,41.12,21.92,16.82,42.92
29-Jul-2010 11:30,2010,210,1130,7.74,6.37,7.39,8.05,7.88,9.21,25.73,30.88,34.69,25.80,22.71,35.38,21.80,32.12,41.12,21.92,16.82,42.92
29-Jul-2010 12:00,2010,210,1200,7.79,6.41,7.41,8.09,7.99,9.25,25.73,30.88,34.69,25.79,22.71,35.38,21.80,32.12,41.12,21.92,16.82,42.92
29-Jul-2010 12:30,2010,210,1230,7.85,6.44,7.46,8.12,8.08,9.29,25.72,30.88,34.69,25.79,22.71,35.37,21.80,32.12,41.12,21.92,16.82,42.92
29-Jul-2010 13:00,2010,210,1300,7.90,6.47,7.51,8.15,8.16,9.34,25.72,30.88,34.68,25.79,22.70,35.37,21.80,32.12,41.12,21.92,16.76,42.92
29-Jul-2010 13:30,2010,210,1330,7.93,6.49,7.56,8.18,8.24,9.40,25.72,30.88,34.68,25.79,22.70,35.37,21.80,32.12,41.12,21.92,16.76,42.92
29-Jul-2010 14:00,2010,210,1400,7.98,6.52,7.61,8.21,8.32,9.48,25.74,30.90,34.69,25.82,22.69,35.38,21.80,32.12,41.12,21.98,16.76,42.92
29-Jul-2010 14:30,2010,210,1430,8.06,6.55,7.68,8.24,8.42,9.54,25.78,30.92,34.70,25.84,22.72,35.40,21.86,32.18,41.18,21.98,16.82,42.98
29-Jul-2010 15:00,2010,210,1500,8.12,6.57,7.74,8.26,8.54,9.58,25.80,30.95,34.71,25.85,22.77,35.42,21.92,32.24,41.24,22.04,16.88,43.04
29-Jul-2010 15:30,2010,210,1530,8.19,6.61,7.79,8.30,8.61,9.59,25.81,30.97,34.72,25.87,22.80,35.43,21.92,32.30,41.24,22.04,16.94,43.04
29-Jul-2010 16:00,2010,210,1600,8.24,6.63,7.82,8.34,8.66,9.56,25.82,30.99,34.73,25.89,22.81,35.44,21.98,32.36,41.24,22.10,16.94,43.10
29-Jul-2010 16:30,2010,210,1630,8.32,6.66,7.85,8.37,8.70,9.58,25.91,31.09,34.80,25.94,22.88,35.55,22.10,32.54,41.42,22.16,17.06,43.34
29-Jul-2010 17:00,2010,210,1700,8.47,6.74,7.95,8.44,8.79,9.69,26.00,31.27,34.91,26.06,23.05,35.70,22.28,32.96,41.72,22.40,17.30,43.76
29-Jul-2010 17:30,2010,210,1730,8.59,6.79,8.01,8.51,8.87,9.75,26.09,31.52,35.01,26.24,23.15,35.92,22.46,33.56,41.96,22.70,17.48,44.36
29-Jul-2010 18:00,2010,210,1800,8.79,6.87,8.12,8.65,8.99,9.88,26.32,32.55,35.33,26.58,23.42,36.70,22.88,35.96,42.80,23.36,17.90,46.40
29-Jul-2010 18:30,2010,210,1830,8.97,6.93,8.12,8.74,9.09,9.81,26.43,33.99,35.52,26.71,23.57,37.28,23.06,39.38,43.28,23.60,18.14,48.02
29-Jul-2010 19:00,2010,210,1900,9.07,6.97,8.07,8.78,9.14,9.71,26.51,34.92,35.64,26.81,23.64,37.79,23.24,41.72,43.58,23.78,18.26,49.40
29-Jul-2010 19:30,2010,210,1930,9.09,6.97,7.99,8.78,9.15,9.63,26.56,35.38,35.68,26.84,23.66,37.87,23.30,42.92,43.70,23.84,18.26,49.64
29-Jul-2010 20:00,2010,210,2000,9.10,6.97,7.93,8.77,9.14,9.57,26.64,35.71,35.79,26.88,23.68,38.39,23.48,43.76,44.00,23.90,18.32,51.08
29-Jul-2010 20:30,2010,210,2030,9.17,6.97,7.91,8.79,9.17,9.51,26.84,36.68,36.32,27.03,23.82,40.00,23.84,46.34,45.38,24.20,18.56,55.76
29-Jul-2010 21:00,2010,210,2100,9.22,6.95,7.84,8.82,9.18,9.41,26.99,37.43,36.64,27.12,23.90,40.16,24.08,48.44,46.28,24.38,18.68,56.30
29-Jul-2010 21:30,2010,210,2130,9.19,6.92,7.74,8.80,9.12,9.30,27.05,37.63,36.72,27.13,23.89,40.15,24.26,48.98,46.46,24.38,18.68,56.24
29-Jul-2010 22:00,2010,210,2200,9.12,6.84,7.65,8.76,9.01,9.21,27.09,37.67,36.76,27.14,23.88,40.08,24.32,49.10,46.58,24.38,18.62,56.06
29-Jul-2010 22:30,2010,210,2230,9.03,6.73,7.56,8.72,8.90,9.12,27.12,37.68,36.79,27.13,23.87,39.78,24.38,49.10,46.64,24.38,18.62,55.16
29-Jul-2010 23:00,2010,210,2300,8.95,6.62,7.48,8.69,8.79,9.02,27.13,37.68,36.80,27.12,23.86,39.63,24.38,49.10,46.70,24.38,18.62,54.68
29-Jul-2010 23:30,2010,210,2330,8.87,6.50,7.38,8.65,8.68,8.89,27.14,37.68,36.82,27.11,23.85,39.35,24.38,49.10,46.76,24.32,18.62,53.90
30-Jul-2010 00:00,2010,210,2400,8.78,6.38,7.28,8.60,8.56,8.76,27.15,37.69,36.83,27.09,23.85,39.12,24.44,49.16,46.76,24.32,18.62,53.18
30-Jul-2010 00:30,2010,211,30,8.70,6.27,7.17,8.55,8.43,8.65,27.16,37.70,36.84,27.09,23.85,38.97,24.44,49.16,46.82,24.32,18.56,52.76
30-Jul-2010 01:00,2010,211,100,8.62,6.16,7.07,8.49,8.30,8.54,27.16,37.69,36.85,27.08,23.85,38.95,24.44,49.16,46.82,24.26,18.62,52.70
30-Jul-2010 01:30,2010,211,130,8.53,6.06,6.96,8.43,8.17,8.42,27.17,37.68,36.86,27.07,23.85,38.92,24.44,49.10,46.88,24.26,18.62,52.64
30-Jul-2010 02:00,2010,211,200,8.44,5.97,6.87,8.37,8.04,8.31,27.17,37.69,36.87,27.06,23.85,38.90,24.44,49.10,46.88,24.26,18.56,52.58
30-Jul-2010 02:30,2010,211,230,8.35,5.88,6.78,8.30,7.91,8.20,27.17,37.69,36.87,27.05,23.84,38.88,24.44,49.16,46.88,24.26,18.56,52.52
30-Jul-2010 03:00,2010,211,300,8.26,5.82,6.69,8.24,7.79,8.11,27.18,37.69,36.88,27.05,23.84,38.86,24.44,49.16,46.88,24.20,18.56,52.46
30-Jul-2010 03:30,2010,211,330,8.18,5.74,6.61,8.17,7.66,8.05,27.18,37.69,36.89,27.04,23.84,38.85,24.50,49.16,46.94,24.20,18.56,52.40
30-Jul-2010 04:00,2010,211,400,8.09,5.68,6.55,8.12,7.54,7.98,27.18,37.69,36.89,27.03,23.84,38.83,24.50,49.16,46.94,24.20,18.56,52.40
30-Jul-2010 04:30,2010,211,430,8.01,5.64,6.48,8.06,7.45,7.93,27.18,37.69,36.90,27.03,23.84,38.83,24.50,49.16,46.94,24.20,18.56,52.34
30-Jul-2010 05:00,2010,211,500,7.94,5.59,6.43,8.01,7.35,7.89,27.18,37.69,36.90,27.02,23.84,38.82,24.50,49.16,46.94,24.20,18.56,52.34
30-Jul-2010 05:30,2010,211,530,7.87,5.54,6.39,7.96,7.27,7.83,27.19,37.69,36.90,27.02,23.84,38.81,24.50,49.16,47.00,24.14,18.56,52.34
30-Jul-2010 06:00,2010,211,600,7.80,5.50,6.35,7.92,7.19,7.80,27.19,37.70,36.91,27.01,23.84,38.80,24.50,49.16,47.00,24.14,18.56,52.28
30-Jul-2010 06:30,2010,211,630,7.73,5.46,6.34,7.87,7.13,7.82,27.19,37.70,36.91,27.01,23.84,38.80,24.50,49.16,47.00,24.14,18.56,52.28
30-Jul-2010 07:00,2010,211,700,7.68,5.43,6.34,7.83,7.07,7.84,27.19,37.69,36.91,27.01,23.83,38.79,24.50,49.16,47.00,24.14,18.56,52.28
30-Jul-2010 07:30,2010,211,730,7.63,5.42,6.35,7.81,7.06,7.92,27.19,37.69,36.92,27.00,23.83,38.79,24.50,49.16,47.00,24.14,18.56,52.22
30-Jul-2010 08:00,2010,211,800,7.60,5.39,6.40,7.79,7.04,8.02,27.19,37.68,36.92,27.00,23.83,38.78,24.50,49.10,47.00,24.14,18.56,52.22
30-Jul-2010 08:30,2010,211,830,7.57,5.39,6.50,7.79,7.05,8.20,27.19,37.67,36.92,27.00,23.83,38.77,24.50,49.10,47.00,24.14,18.56,52.16
30-Jul-2010 09:00,2010,211,900,7.56,5.39,6.64,7.81,7.10,8.50,27.19,37.67,36.92,26.99,23.83,38.76,24.50,49.10,47.00,24.14,18.56,52.16
30-Jul-2010 09:30,2010,211,930,7.58,5.41,6.83,7.86,7.20,8.90,27.18,37.66,36.91,26.99,23.83,38.74,24.50,49.04,47.00,24.14,18.56,52.10
30-Jul-2010 10:00,2010,211,1000,7.62,5.44,7.04,7.93,7.33,9.13,27.18,37.66,36.91,26.99,23.82,38.72,24.50,49.04,47.00,24.08,18.56,52.04
30-Jul-2010 10:30,2010,211,1030,7.68,5.47,7.24,8.01,7.48,9.30,27.18,37.65,36.90,26.98,23.82,38.70,24.44,49.04,46.94,24.08,18.56,51.98
30-Jul-2010 11:00,2010,211,1100,7.74,5.52,7.43,8.10,7.65,9.46,27.17,37.64,36.90,26.98,23.81,38.68,24.44,48.98,46.94,24.08,18.56,51.92
30-Jul-2010 11:30,2010,211,1130,7.81,5.57,7.62,8.19,7.83,9.67,27.17,37.62,36.89,26.97,23.80,38.66,24.44,48.98,46.94,24.08,18.50,51.86
30-Jul-2010 12:00,2010,211,1200,7.90,5.63,7.82,8.30,8.03,9.87,27.16,37.61,36.88,26.97,23.79,38.63,24.44,48.92,46.88,24.08,18.50,51.80
30-Jul-2010 12:30,2010,211,1230,7.97,5.69,7.98,8.41,8.22,9.97,27.15,37.59,36.87,26.97,23.79,38.60,24.44,48.86,46.88,24.08,18.50,51.74
30-Jul-2010 13:00,2010,211,1300,8.06,5.77,8.07,8.56,8.37,10.15,27.14,37.57,36.86,26.96,23.78,38.58,24.38,48.80,46.88,24.08,18.50,51.68
30-Jul-2010 13:30,2010,211,1330,8.23,5.85,8.13,8.74,8.51,10.31,27.14,37.53,36.85,26.96,23.77,38.56,24.38,48.68,46.82,24.02,18.44,51.56
30-Jul-2010 14:00,2010,211,1400,8.35,5.92,8.19,8.92,8.64,10.40,27.13,37.50,36.85,26.95,23.76,38.54,24.38,48.62,46.82,24.02,18.44,51.56
30-Jul-2010 14:30,2010,211,1430,8.47,6.01,8.33,9.08,8.78,10.56,27.12,37.42,36.83,26.94,23.75,38.52,24.38,48.38,46.76,24.02,18.44,51.50
30-Jul-2010 15:00,2010,211,1500,8.59,6.10,8.52,9.24,8.93,10.77,27.11,37.35,36.82,26.94,23.74,38.49,24.32,48.20,46.76,24.02,18.44,51.38
